,experiment,id_code,plate,sirna,well,well_type
3740,HEPG2-05,HEPG2-05_2_I08,2,594,I08,
3741,HEPG2-05,HEPG2-05_2_I09,2,161,I09,
3742,HEPG2-05,HEPG2-05_2_I10,2,771,I10,
3743,HEPG2-05,HEPG2-05_2_I11,2,953,I11,
3744,HEPG2-05,HEPG2-05_2_I12,2,1011,I12,
3745,HEPG2-05,HEPG2-05_2_I13,2,241,I13,
3746,HEPG2-05,HEPG2-05_2_I14,2,882,I14,
3747,HEPG2-05,HEPG2-05_2_I15,2,30,I15,
3748,HEPG2-05,HEPG2-05_2_I16,2,116,I16,
3749,HEPG2-05,HEPG2-05_2_I17,2,634,I17,
3750,HEPG2-05,HEPG2-05_2_I18,2,519,I18,
3751,HEPG2-05,HEPG2-05_2_I19,2,107,I19,
3752,HEPG2-05,HEPG2-05_2_I20,2,45,I20,
3753,HEPG2-05,HEPG2-05_2_I21,2,273,I21,
3754,HEPG2-05,HEPG2-05_2_I22,2,954,I22,
3755,HEPG2-05,HEPG2-05_2_I23,2,152,I23,
3756,HEPG2-05,HEPG2-05_2_J02,2,668,J02,
3757,HEPG2-05,HEPG2-05_2_J04,2,1022,J04,
3758,HEPG2-05,HEPG2-05_2_J05,2,37,J05,
3759,HEPG2-05,HEPG2-05_2_J06,2,906,J06,
3760,HEPG2-05,HEPG2-05_2_J08,2,610,J08,
3761,HEPG2-05,HEPG2-05_2_J09,2,663,J09,
3762,HEPG2-05,HEPG2-05_2_J10,2,323,J10,
3763,HEPG2-05,HEPG2-05_2_J12,2,645,J12,
3764,HEPG2-05,HEPG2-05_2_J13,2,619,J13,
3765,HEPG2-05,HEPG2-05_2_J14,2,741,J14,
3766,HEPG2-05,HEPG2-05_2_J16,2,1075,J16,
3767,HEPG2-05,HEPG2-05_2_J17,2,756,J17,
3768,HEPG2-05,HEPG2-05_2_J18,2,872,J18,
3769,HEPG2-05,HEPG2-05_2_J20,2,286,J20,
3770,HEPG2-05,HEPG2-05_2_J21,2,79,J21,
3771,HEPG2-05,HEPG2-05_2_J23,2,297,J23,
3772,HEPG2-05,HEPG2-05_2_K02,2,306,K02,
3773,HEPG2-05,HEPG2-05_2_K03,2,684,K03,
3774,HEPG2-05,HEPG2-05_2_K04,2,374,K04,
3775,HEPG2-05,HEPG2-05_2_K05,2,251,K05,
3776,HEPG2-05,HEPG2-05_2_K06,2,304,K06,
3777,HEPG2-05,HEPG2-05_2_K07,2,488,K07,
3778,HEPG2-05,HEPG2-05_2_K08,2,426,K08,
3779,HEPG2-05,HEPG2-05_2_K09,2,235,K09,
3780,HEPG2-05,HEPG2-05_2_K10,2,568,K10,
3781,HEPG2-05,HEPG2-05_2_K11,2,156,K11,
3782,HEPG2-05,HEPG2-05_2_K12,2,280,K12,
3783,HEPG2-05,HEPG2-05_2_K13,2,720,K13,
3784,HEPG2-05,HEPG2-05_2_K14,2,344,K14,
3785,HEPG2-05,HEPG2-05_2_K15,2,223,K15,
3786,HEPG2-05,HEPG2-05_2_K16,2,176,K16,
3787,HEPG2-05,HEPG2-05_2_K17,2,696,K17,
3788,HEPG2-05,HEPG2-05_2_K18,2,878,K18,
3789,HEPG2-05,HEPG2-05_2_K19,2,343,K19,
3790,HEPG2-05,HEPG2-05_2_K20,2,1001,K20,
3791,HEPG2-05,HEPG2-05_2_K21,2,528,K21,
3792,HEPG2-05,HEPG2-05_2_K22,2,140,K22,
3793,HEPG2-05,HEPG2-05_2_K23,2,328,K23,
3794,HEPG2-05,HEPG2-05_2_L02,2,574,L02,
3795,HEPG2-05,HEPG2-05_2_L03,2,850,L03,
3796,HEPG2-05,HEPG2-05_2_L04,2,9,L04,
3797,HEPG2-05,HEPG2-05_2_L05,2,1094,L05,
3798,HEPG2-05,HEPG2-05_2_L06,2,18,L06,
3799,HEPG2-05,HEPG2-05_2_L07,2,971,L07,
3800,HEPG2-05,HEPG2-05_2_L08,2,854,L08,
3801,HEPG2-05,HEPG2-05_2_L09,2,430,L09,
3802,HEPG2-05,HEPG2-05_2_L10,2,141,L10,
3803,HEPG2-05,HEPG2-05_2_L11,2,728,L11,
3804,HEPG2-05,HEPG2-05_2_L12,2,980,L12,
3805,HEPG2-05,HEPG2-05_2_L13,2,226,L13,
3806,HEPG2-05,HEPG2-05_2_L14,2,746,L14,
3807,HEPG2-05,HEPG2-05_2_L15,2,1107,L15,
3808,HEPG2-05,HEPG2-05_2_L16,2,82,L16,
3809,HEPG2-05,HEPG2-05_2_L17,2,354,L17,
3810,HEPG2-05,HEPG2-05_2_L18,2,356,L18,
3811,HEPG2-05,HEPG2-05_2_L19,2,187,L19,
3812,HEPG2-05,HEPG2-05_2_L20,2,935,L20,
3813,HEPG2-05,HEPG2-05_2_L21,2,964,L21,
3814,HEPG2-05,HEPG2-05_2_L22,2,97,L22,
3815,HEPG2-05,HEPG2-05_2_L23,2,15,L23,
3816,HEPG2-05,HEPG2-05_2_M02,2,179,M02,
3817,HEPG2-05,HEPG2-05_2_M04,2,509,M04,
3818,HEPG2-05,HEPG2-05_2_M05,2,609,M05,
3819,HEPG2-05,HEPG2-05_2_M06,2,427,M06,
3820,HEPG2-05,HEPG2-05_2_M08,2,612,M08,
3821,HEPG2-05,HEPG2-05_2_M09,2,725,M09,
3822,HEPG2-05,HEPG2-05_2_M10,2,1081,M10,
3823,HEPG2-05,HEPG2-05_2_M12,2,997,M12,
3824,HEPG2-05,HEPG2-05_2_M13,2,433,M13,
3825,HEPG2-05,HEPG2-05_2_M14,2,1004,M14,
3826,HEPG2-05,HEPG2-05_2_M16,2,702,M16,
3827,HEPG2-05,HEPG2-05_2_M17,2,817,M17,
3828,HEPG2-05,HEPG2-05_2_M18,2,880,M18,
3829,HEPG2-05,HEPG2-05_2_M20,2,36,M20,
3830,HEPG2-05,HEPG2-05_2_M21,2,711,M21,
3831,HEPG2-05,HEPG2-05_2_M23,2,288,M23,
3832,HEPG2-05,HEPG2-05_2_N02,2,911,N02,
3833,HEPG2-05,HEPG2-05_2_N03,2,949,N03,
3834,HEPG2-05,HEPG2-05_2_N04,2,1050,N04,
3835,HEPG2-05,HEPG2-05_2_N05,2,592,N05,
3836,HEPG2-05,HEPG2-05_2_N06,2,823,N06,
3837,HEPG2-05,HEPG2-05_2_N07,2,985,N07,
3838,HEPG2-05,HEPG2-05_2_N08,2,885,N08,
3839,HEPG2-05,HEPG2-05_2_N09,2,522,N09,
3840,HEPG2-05,HEPG2-05_2_N10,2,822,N10,
3841,HEPG2-05,HEPG2-05_2_N11,2,260,N11,
3842,HEPG2-05,HEPG2-05_2_N12,2,14,N12,
3843,HEPG2-05,HEPG2-05_2_N13,2,128,N13,
3844,HEPG2-05,HEPG2-05_2_N14,2,589,N14,
3845,HEPG2-05,HEPG2-05_2_N15,2,799,N15,
3846,HEPG2-05,HEPG2-05_2_N16,2,591,N16,
3847,HEPG2-05,HEPG2-05_2_N17,2,680,N17,
3848,HEPG2-05,HEPG2-05_2_N18,2,16,N18,
3849,HEPG2-05,HEPG2-05_2_N19,2,230,N19,
3850,HEPG2-05,HEPG2-05_2_N20,2,416,N20,
3851,HEPG2-05,HEPG2-05_2_N21,2,534,N21,
3852,HEPG2-05,HEPG2-05_2_N22,2,139,N22,
3853,HEPG2-05,HEPG2-05_2_N23,2,67,N23,
3854,HEPG2-05,HEPG2-05_2_O02,2,103,O02,
3855,HEPG2-05,HEPG2-05_2_O03,2,710,O03,
3856,HEPG2-05,HEPG2-05_2_O04,2,803,O04,
3857,HEPG2-05,HEPG2-05_2_O05,2,1082,O05,
3858,HEPG2-05,HEPG2-05_2_O06,2,213,O06,
3859,HEPG2-05,HEPG2-05_2_O07,2,201,O07,
3860,HEPG2-05,HEPG2-05_2_O08,2,621,O08,
3861,HEPG2-05,HEPG2-05_2_O09,2,68,O09,
3862,HEPG2-05,HEPG2-05_2_O10,2,298,O10,
3863,HEPG2-05,HEPG2-05_2_O11,2,587,O11,
3864,HEPG2-05,HEPG2-05_2_O12,2,561,O12,
3865,HEPG2-05,HEPG2-05_2_O13,2,835,O13,
3866,HEPG2-05,HEPG2-05_2_O14,2,930,O14,
3867,HEPG2-05,HEPG2-05_2_O15,2,150,O15,
3868,HEPG2-05,HEPG2-05_2_O16,2,994,O16,
3869,HEPG2-05,HEPG2-05_2_O17,2,638,O17,
3870,HEPG2-05,HEPG2-05_2_O18,2,493,O18,
3871,HEPG2-05,HEPG2-05_2_O19,2,358,O19,
3872,HEPG2-05,HEPG2-05_2_O20,2,931,O20,
3873,HEPG2-05,HEPG2-05_2_O21,2,855,O21,
3874,HEPG2-05,HEPG2-05_2_O22,2,85,O22,
3875,HEPG2-05,HEPG2-05_2_O23,2,496,O23,
3876,HEPG2-05,HEPG2-05_3_B03,3,793,B03,
3877,HEPG2-05,HEPG2-05_3_B04,3,399,B04,
3878,HEPG2-05,HEPG2-05_3_B05,3,296,B05,
3879,HEPG2-05,HEPG2-05_3_B06,3,983,B06,
3880,HEPG2-05,HEPG2-05_3_B07,3,253,B07,
3881,HEPG2-05,HEPG2-05_3_B08,3,786,B08,
3882,HEPG2-05,HEPG2-05_3_B09,3,155,B09,
3883,HEPG2-05,HEPG2-05_3_B10,3,692,B10,
3884,HEPG2-05,HEPG2-05_3_B11,3,556,B11,
3885,HEPG2-05,HEPG2-05_3_B12,3,411,B12,
3886,HEPG2-05,HEPG2-05_3_B13,3,172,B13,
3887,HEPG2-05,HEPG2-05_3_B14,3,689,B14,
3888,HEPG2-05,HEPG2-05_3_B15,3,373,B15,
3889,HEPG2-05,HEPG2-05_3_B16,3,647,B16,
3890,HEPG2-05,HEPG2-05_3_B17,3,607,B17,
3891,HEPG2-05,HEPG2-05_3_B18,3,791,B18,
3892,HEPG2-05,HEPG2-05_3_B19,3,582,B19,
3893,HEPG2-05,HEPG2-05_3_B20,3,622,B20,
3894,HEPG2-05,HEPG2-05_3_B21,3,585,B21,
3895,HEPG2-05,HEPG2-05_3_B22,3,1015,B22,
3896,HEPG2-05,HEPG2-05_3_B23,3,770,B23,
3897,HEPG2-05,HEPG2-05_3_C02,3,274,C02,
3898,HEPG2-05,HEPG2-05_3_C04,3,350,C04,
3899,HEPG2-05,HEPG2-05_3_C05,3,984,C05,
3900,HEPG2-05,HEPG2-05_3_C06,3,705,C06,
3901,HEPG2-05,HEPG2-05_3_C08,3,290,C08,
3902,HEPG2-05,HEPG2-05_3_C09,3,266,C09,
3903,HEPG2-05,HEPG2-05_3_C10,3,868,C10,
3904,HEPG2-05,HEPG2-05_3_C12,3,212,C12,
3905,HEPG2-05,HEPG2-05_3_C13,3,572,C13,
3906,HEPG2-05,HEPG2-05_3_C14,3,840,C14,
3907,HEPG2-05,HEPG2-05_3_C16,3,681,C16,
3908,HEPG2-05,HEPG2-05_3_C17,3,324,C17,
3909,HEPG2-05,HEPG2-05_3_C18,3,764,C18,
3910,HEPG2-05,HEPG2-05_3_C20,3,400,C20,
3911,HEPG2-05,HEPG2-05_3_C21,3,415,C21,
3912,HEPG2-05,HEPG2-05_3_C23,3,109,C23,
3913,HEPG2-05,HEPG2-05_3_D02,3,1006,D02,
3914,HEPG2-05,HEPG2-05_3_D03,3,566,D03,
3915,HEPG2-05,HEPG2-05_3_D04,3,313,D04,
3916,HEPG2-05,HEPG2-05_3_D05,3,442,D05,
3917,HEPG2-05,HEPG2-05_3_D06,3,144,D06,
3918,HEPG2-05,HEPG2-05_3_D07,3,281,D07,
3919,HEPG2-05,HEPG2-05_3_D08,3,1106,D08,
3920,HEPG2-05,HEPG2-05_3_D09,3,345,D09,
3921,HEPG2-05,HEPG2-05_3_D10,3,46,D10,
3922,HEPG2-05,HEPG2-05_3_D11,3,372,D11,
3923,HEPG2-05,HEPG2-05_3_D12,3,875,D12,
3924,HEPG2-05,HEPG2-05_3_D13,3,177,D13,
3925,HEPG2-05,HEPG2-05_3_D14,3,1101,D14,
3926,HEPG2-05,HEPG2-05_3_D15,3,1104,D15,
3927,HEPG2-05,HEPG2-05_3_D16,3,555,D16,
3928,HEPG2-05,HEPG2-05_3_D17,3,624,D17,
3929,HEPG2-05,HEPG2-05_3_D18,3,439,D18,
3930,HEPG2-05,HEPG2-05_3_D19,3,126,D19,
3931,HEPG2-05,HEPG2-05_3_D20,3,1041,D20,
3932,HEPG2-05,HEPG2-05_3_D21,3,870,D21,
3933,HEPG2-05,HEPG2-05_3_D22,3,88,D22,
3934,HEPG2-05,HEPG2-05_3_D23,3,987,D23,
3935,HEPG2-05,HEPG2-05_3_E02,3,302,E02,
3936,HEPG2-05,HEPG2-05_3_E03,3,972,E03,
3937,HEPG2-05,HEPG2-05_3_E04,3,113,E04,
3938,HEPG2-05,HEPG2-05_3_E05,3,55,E05,
3939,HEPG2-05,HEPG2-05_3_E06,3,981,E06,
3940,HEPG2-05,HEPG2-05_3_E07,3,825,E07,
3941,HEPG2-05,HEPG2-05_3_E08,3,743,E08,
3942,HEPG2-05,HEPG2-05_3_E09,3,742,E09,
3943,HEPG2-05,HEPG2-05_3_E10,3,352,E10,
3944,HEPG2-05,HEPG2-05_3_E11,3,195,E11,
3945,HEPG2-05,HEPG2-05_3_E12,3,847,E12,
3946,HEPG2-05,HEPG2-05_3_E13,3,222,E13,
3947,HEPG2-05,HEPG2-05_3_E14,3,588,E14,
3948,HEPG2-05,HEPG2-05_3_E15,3,1031,E15,
3949,HEPG2-05,HEPG2-05_3_E16,3,276,E16,
3950,HEPG2-05,HEPG2-05_3_E17,3,565,E17,
3951,HEPG2-05,HEPG2-05_3_E18,3,541,E18,
3952,HEPG2-05,HEPG2-05_3_E19,3,567,E19,
3953,HEPG2-05,HEPG2-05_3_E20,3,838,E20,
3954,HEPG2-05,HEPG2-05_3_E21,3,203,E21,
3955,HEPG2-05,HEPG2-05_3_E22,3,513,E22,
3956,HEPG2-05,HEPG2-05_3_E23,3,552,E23,
3957,HEPG2-05,HEPG2-05_3_F02,3,910,F02,
3958,HEPG2-05,HEPG2-05_3_F04,3,1056,F04,
3959,HEPG2-05,HEPG2-05_3_F05,3,482,F05,
3960,HEPG2-05,HEPG2-05_3_F06,3,907,F06,
3961,HEPG2-05,HEPG2-05_3_F08,3,70,F08,
3962,HEPG2-05,HEPG2-05_3_F09,3,211,F09,
3963,HEPG2-05,HEPG2-05_3_F10,3,1060,F10,
3964,HEPG2-05,HEPG2-05_3_F12,3,3,F12,
3965,HEPG2-05,HEPG2-05_3_F13,3,1027,F13,
3966,HEPG2-05,HEPG2-05_3_F14,3,744,F14,
3967,HEPG2-05,HEPG2-05_3_F16,3,188,F16,
3968,HEPG2-05,HEPG2-05_3_F17,3,1039,F17,
3969,HEPG2-05,HEPG2-05_3_F18,3,348,F18,
3970,HEPG2-05,HEPG2-05_3_F20,3,1096,F20,
3971,HEPG2-05,HEPG2-05_3_F21,3,806,F21,
3972,HEPG2-05,HEPG2-05_3_F23,3,657,F23,
3973,HEPG2-05,HEPG2-05_3_G02,3,760,G02,
3974,HEPG2-05,HEPG2-05_3_G03,3,1013,G03,
3975,HEPG2-05,HEPG2-05_3_G04,3,1089,G04,
3976,HEPG2-05,HEPG2-05_3_G05,3,881,G05,
3977,HEPG2-05,HEPG2-05_3_G06,3,618,G06,
3978,HEPG2-05,HEPG2-05_3_G07,3,897,G07,
3979,HEPG2-05,HEPG2-05_3_G08,3,894,G08,
3980,HEPG2-05,HEPG2-05_3_G09,3,221,G09,
3981,HEPG2-05,HEPG2-05_3_G10,3,1020,G10,
3982,HEPG2-05,HEPG2-05_3_G11,3,293,G11,
3983,HEPG2-05,HEPG2-05_3_G12,3,703,G12,
3984,HEPG2-05,HEPG2-05_3_G13,3,80,G13,
3985,HEPG2-05,HEPG2-05_3_G14,3,1062,G14,
3986,HEPG2-05,HEPG2-05_3_G15,3,456,G15,
3987,HEPG2-05,HEPG2-05_3_G16,3,831,G16,
3988,HEPG2-05,HEPG2-05_3_G17,3,938,G17,
3989,HEPG2-05,HEPG2-05_3_G18,3,775,G18,
3990,HEPG2-05,HEPG2-05_3_G19,3,604,G19,
3991,HEPG2-05,HEPG2-05_3_G20,3,239,G20,
3992,HEPG2-05,HEPG2-05_3_G21,3,699,G21,
3993,HEPG2-05,HEPG2-05_3_G22,3,157,G22,
3994,HEPG2-05,HEPG2-05_3_G23,3,391,G23,
3995,HEPG2-05,HEPG2-05_3_H02,3,708,H02,
3996,HEPG2-05,HEPG2-05_3_H04,3,497,H04,
3997,HEPG2-05,HEPG2-05_3_H05,3,797,H05,
3998,HEPG2-05,HEPG2-05_3_H06,3,853,H06,
3999,HEPG2-05,HEPG2-05_3_H08,3,181,H08,
4000,HEPG2-05,HEPG2-05_3_H09,3,436,H09,
4001,HEPG2-05,HEPG2-05_3_H10,3,1067,H10,
4002,HEPG2-05,HEPG2-05_3_H12,3,471,H12,
4003,HEPG2-05,HEPG2-05_3_H13,3,921,H13,
4004,HEPG2-05,HEPG2-05_3_H14,3,757,H14,
4005,HEPG2-05,HEPG2-05_3_H16,3,598,H16,
4006,HEPG2-05,HEPG2-05_3_H17,3,360,H17,
4007,HEPG2-05,HEPG2-05_3_H18,3,486,H18,
4008,HEPG2-05,HEPG2-05_3_H20,3,388,H20,
4009,HEPG2-05,HEPG2-05_3_H21,3,238,H21,
4010,HEPG2-05,HEPG2-05_3_H23,3,489,H23,
4011,HEPG2-05,HEPG2-05_3_I02,3,124,I02,
4012,HEPG2-05,HEPG2-05_3_I03,3,891,I03,
4013,HEPG2-05,HEPG2-05_3_I04,3,366,I04,
4014,HEPG2-05,HEPG2-05_3_I05,3,1100,I05,
4015,HEPG2-05,HEPG2-05_3_I06,3,77,I06,
4016,HEPG2-05,HEPG2-05_3_I07,3,10,I07,
4017,HEPG2-05,HEPG2-05_3_I08,3,505,I08,
4018,HEPG2-05,HEPG2-05_3_I09,3,309,I09,
4019,HEPG2-05,HEPG2-05_3_I10,3,242,I10,
4020,HEPG2-05,HEPG2-05_3_I11,3,514,I11,
4021,HEPG2-05,HEPG2-05_3_I12,3,810,I12,
4022,HEPG2-05,HEPG2-05_3_I13,3,105,I13,
4023,HEPG2-05,HEPG2-05_3_I14,3,978,I14,
4024,HEPG2-05,HEPG2-05_3_I15,3,5,I15,
4025,HEPG2-05,HEPG2-05_3_I16,3,371,I16,
4026,HEPG2-05,HEPG2-05_3_I17,3,962,I17,
4027,HEPG2-05,HEPG2-05_3_I18,3,397,I18,
4028,HEPG2-05,HEPG2-05_3_I19,3,660,I19,
4029,HEPG2-05,HEPG2-05_3_I20,3,653,I20,
4030,HEPG2-05,HEPG2-05_3_I21,3,147,I21,
4031,HEPG2-05,HEPG2-05_3_I22,3,1084,I22,
4032,HEPG2-05,HEPG2-05_3_I23,3,295,I23,
4033,HEPG2-05,HEPG2-05_3_J02,3,500,J02,
4034,HEPG2-05,HEPG2-05_3_J04,3,478,J04,
4035,HEPG2-05,HEPG2-05_3_J05,3,811,J05,
4036,HEPG2-05,HEPG2-05_3_J06,3,459,J06,
4037,HEPG2-05,HEPG2-05_3_J08,3,715,J08,
4038,HEPG2-05,HEPG2-05_3_J09,3,959,J09,
4039,HEPG2-05,HEPG2-05_3_J10,3,6,J10,
4040,HEPG2-05,HEPG2-05_3_J12,3,611,J12,
4041,HEPG2-05,HEPG2-05_3_J13,3,784,J13,
4042,HEPG2-05,HEPG2-05_3_J14,3,626,J14,
4043,HEPG2-05,HEPG2-05_3_J16,3,986,J16,
4044,HEPG2-05,HEPG2-05_3_J17,3,355,J17,
4045,HEPG2-05,HEPG2-05_3_J18,3,89,J18,
4046,HEPG2-05,HEPG2-05_3_J20,3,460,J20,
4047,HEPG2-05,HEPG2-05_3_J21,3,417,J21,
4048,HEPG2-05,HEPG2-05_3_J23,3,532,J23,
4049,HEPG2-05,HEPG2-05_3_K02,3,282,K02,
4050,HEPG2-05,HEPG2-05_3_K03,3,254,K03,
4051,HEPG2-05,HEPG2-05_3_K04,3,33,K04,
4052,HEPG2-05,HEPG2-05_3_K05,3,508,K05,
4053,HEPG2-05,HEPG2-05_3_K06,3,56,K06,
4054,HEPG2-05,HEPG2-05_3_K07,3,217,K07,
4055,HEPG2-05,HEPG2-05_3_K08,3,26,K08,
4056,HEPG2-05,HEPG2-05_3_K09,3,1008,K09,
4057,HEPG2-05,HEPG2-05_3_K10,3,379,K10,
4058,HEPG2-05,HEPG2-05_3_K11,3,1025,K11,
4059,HEPG2-05,HEPG2-05_3_K12,3,102,K12,
4060,HEPG2-05,HEPG2-05_3_K13,3,939,K13,
4061,HEPG2-05,HEPG2-05_3_K14,3,158,K14,
4062,HEPG2-05,HEPG2-05_3_K15,3,828,K15,
4063,HEPG2-05,HEPG2-05_3_K16,3,192,K16,
4064,HEPG2-05,HEPG2-05_3_K17,3,340,K17,
4065,HEPG2-05,HEPG2-05_3_K18,3,523,K18,
4066,HEPG2-05,HEPG2-05_3_K19,3,320,K19,
4067,HEPG2-05,HEPG2-05_3_K20,3,734,K20,
4068,HEPG2-05,HEPG2-05_3_K21,3,1,K21,
4069,HEPG2-05,HEPG2-05_3_K22,3,673,K22,
4070,HEPG2-05,HEPG2-05_3_K23,3,877,K23,
4071,HEPG2-05,HEPG2-05_3_L02,3,537,L02,
4072,HEPG2-05,HEPG2-05_3_L03,3,503,L03,
4073,HEPG2-05,HEPG2-05_3_L04,3,1102,L04,
4074,HEPG2-05,HEPG2-05_3_L05,3,704,L05,
4075,HEPG2-05,HEPG2-05_3_L06,3,59,L06,
4076,HEPG2-05,HEPG2-05_3_L07,3,670,L07,
4077,HEPG2-05,HEPG2-05_3_L08,3,272,L08,
4078,HEPG2-05,HEPG2-05_3_L09,3,655,L09,
4079,HEPG2-05,HEPG2-05_3_L10,3,395,L10,
4080,HEPG2-05,HEPG2-05_3_L11,3,48,L11,
4081,HEPG2-05,HEPG2-05_3_L12,3,308,L12,
4082,HEPG2-05,HEPG2-05_3_L13,3,506,L13,
4083,HEPG2-05,HEPG2-05_3_L14,3,1076,L14,
4084,HEPG2-05,HEPG2-05_3_L15,3,945,L15,
4085,HEPG2-05,HEPG2-05_3_L16,3,613,L16,
4086,HEPG2-05,HEPG2-05_3_L17,3,40,L17,
4087,HEPG2-05,HEPG2-05_3_L18,3,1028,L18,
4088,HEPG2-05,HEPG2-05_3_L19,3,1066,L19,
4089,HEPG2-05,HEPG2-05_3_L20,3,914,L20,
4090,HEPG2-05,HEPG2-05_3_L21,3,576,L21,
4091,HEPG2-05,HEPG2-05_3_L22,3,224,L22,
4092,HEPG2-05,HEPG2-05_3_L23,3,538,L23,
4093,HEPG2-05,HEPG2-05_3_M02,3,74,M02,
4094,HEPG2-05,HEPG2-05_3_M04,3,798,M04,
4095,HEPG2-05,HEPG2-05_3_M05,3,900,M05,
4096,HEPG2-05,HEPG2-05_3_M06,3,94,M06,
4097,HEPG2-05,HEPG2-05_3_M08,3,268,M08,
4098,HEPG2-05,HEPG2-05_3_M09,3,687,M09,
4099,HEPG2-05,HEPG2-05_3_M10,3,960,M10,
4100,HEPG2-05,HEPG2-05_3_M12,3,890,M12,
4101,HEPG2-05,HEPG2-05_3_M13,3,112,M13,
4102,HEPG2-05,HEPG2-05_3_M14,3,312,M14,
4103,HEPG2-05,HEPG2-05_3_M16,3,974,M16,
4104,HEPG2-05,HEPG2-05_3_M17,3,339,M17,
4105,HEPG2-05,HEPG2-05_3_M18,3,136,M18,
4106,HEPG2-05,HEPG2-05_3_M20,3,700,M20,
4107,HEPG2-05,HEPG2-05_3_M21,3,450,M21,
4108,HEPG2-05,HEPG2-05_3_M23,3,884,M23,
4109,HEPG2-05,HEPG2-05_3_N02,3,258,N02,
4110,HEPG2-05,HEPG2-05_3_N03,3,341,N03,
4111,HEPG2-05,HEPG2-05_3_N04,3,392,N04,
4112,HEPG2-05,HEPG2-05_3_N05,3,287,N05,
4113,HEPG2-05,HEPG2-05_3_N06,3,431,N06,
4114,HEPG2-05,HEPG2-05_3_N07,3,883,N07,
4115,HEPG2-05,HEPG2-05_3_N08,3,557,N08,
4116,HEPG2-05,HEPG2-05_3_N09,3,765,N09,
4117,HEPG2-05,HEPG2-05_3_N10,3,162,N10,
4118,HEPG2-05,HEPG2-05_3_N11,3,413,N11,
4119,HEPG2-05,HEPG2-05_3_N12,3,559,N12,
4120,HEPG2-05,HEPG2-05_3_N13,3,277,N13,
4121,HEPG2-05,HEPG2-05_3_N14,3,745,N14,
4122,HEPG2-05,HEPG2-05_3_N15,3,605,N15,
4123,HEPG2-05,HEPG2-05_3_N16,3,762,N16,
4124,HEPG2-05,HEPG2-05_3_N17,3,695,N17,
4125,HEPG2-05,HEPG2-05_3_N18,3,549,N18,
4126,HEPG2-05,HEPG2-05_3_N19,3,845,N19,
4127,HEPG2-05,HEPG2-05_3_N20,3,385,N20,
4128,HEPG2-05,HEPG2-05_3_N21,3,577,N21,
4129,HEPG2-05,HEPG2-05_3_N22,3,982,N22,
4130,HEPG2-05,HEPG2-05_3_N23,3,1042,N23,
4131,HEPG2-05,HEPG2-05_3_O02,3,950,O02,
4132,HEPG2-05,HEPG2-05_3_O03,3,1065,O03,
4133,HEPG2-05,HEPG2-05_3_O04,3,361,O04,
4134,HEPG2-05,HEPG2-05_3_O05,3,8,O05,
4135,HEPG2-05,HEPG2-05_3_O06,3,1023,O06,
4136,HEPG2-05,HEPG2-05_3_O07,3,676,O07,
4137,HEPG2-05,HEPG2-05_3_O08,3,606,O08,
4138,HEPG2-05,HEPG2-05_3_O09,3,543,O09,
4139,HEPG2-05,HEPG2-05_3_O10,3,620,O10,
4140,HEPG2-05,HEPG2-05_3_O11,3,581,O11,
4141,HEPG2-05,HEPG2-05_3_O12,3,398,O12,
4142,HEPG2-05,HEPG2-05_3_O13,3,301,O13,
4143,HEPG2-05,HEPG2-05_3_O14,3,750,O14,
4144,HEPG2-05,HEPG2-05_3_O15,3,445,O15,
4145,HEPG2-05,HEPG2-05_3_O16,3,481,O16,
4146,HEPG2-05,HEPG2-05_3_O17,3,889,O17,
4147,HEPG2-05,HEPG2-05_3_O18,3,256,O18,
4148,HEPG2-05,HEPG2-05_3_O19,3,346,O19,
4149,HEPG2-05,HEPG2-05_3_O20,3,547,O20,
4150,HEPG2-05,HEPG2-05_3_O21,3,133,O21,
4151,HEPG2-05,HEPG2-05_3_O22,3,389,O22,
4152,HEPG2-05,HEPG2-05_3_O23,3,91,O23,
4153,HEPG2-05,HEPG2-05_4_B03,4,747,B03,
4154,HEPG2-05,HEPG2-05_4_B04,4,216,B04,
4155,HEPG2-05,HEPG2-05_4_B05,4,729,B05,
4156,HEPG2-05,HEPG2-05_4_B06,4,108,B06,
4157,HEPG2-05,HEPG2-05_4_B07,4,849,B07,
4158,HEPG2-05,HEPG2-05_4_B08,4,393,B08,
4159,HEPG2-05,HEPG2-05_4_B09,4,752,B09,
4160,HEPG2-05,HEPG2-05_4_B10,4,2,B10,
4161,HEPG2-05,HEPG2-05_4_B11,4,327,B11,
4162,HEPG2-05,HEPG2-05_4_B12,4,600,B12,
4163,HEPG2-05,HEPG2-05_4_B13,4,813,B13,
4164,HEPG2-05,HEPG2-05_4_B14,4,732,B14,
4165,HEPG2-05,HEPG2-05_4_B15,4,876,B15,
4166,HEPG2-05,HEPG2-05_4_B16,4,421,B16,
4167,HEPG2-05,HEPG2-05_4_B17,4,11,B17,
4168,HEPG2-05,HEPG2-05_4_B18,4,517,B18,
4169,HEPG2-05,HEPG2-05_4_B19,4,236,B19,
4170,HEPG2-05,HEPG2-05_4_B20,4,447,B20,
4171,HEPG2-05,HEPG2-05_4_B21,4,423,B21,
4172,HEPG2-05,HEPG2-05_4_B22,4,714,B22,
4173,HEPG2-05,HEPG2-05_4_B23,4,898,B23,
4174,HEPG2-05,HEPG2-05_4_C02,4,1080,C02,
