,experiment,id_code,plate,sirna,well,well_type
11949,HUVEC-05,HUVEC-05_4_D09,4,634,D09,
11950,HUVEC-05,HUVEC-05_4_D10,4,152,D10,
11951,HUVEC-05,HUVEC-05_4_D11,4,568,D11,
11952,HUVEC-05,HUVEC-05_4_D12,4,30,D12,
11953,HUVEC-05,HUVEC-05_4_D13,4,161,D13,
11954,HUVEC-05,HUVEC-05_4_D14,4,785,D14,
11955,HUVEC-05,HUVEC-05_4_D15,4,698,D15,
11956,HUVEC-05,HUVEC-05_4_D16,4,226,D16,
11957,HUVEC-05,HUVEC-05_4_D17,4,470,D17,
11958,HUVEC-05,HUVEC-05_4_D18,4,16,D18,
11959,HUVEC-05,HUVEC-05_4_D19,4,924,D19,
11960,HUVEC-05,HUVEC-05_4_D20,4,79,D20,
11961,HUVEC-05,HUVEC-05_4_D21,4,702,D21,
11962,HUVEC-05,HUVEC-05_4_D22,4,73,D22,
11963,HUVEC-05,HUVEC-05_4_D23,4,1107,D23,
11964,HUVEC-05,HUVEC-05_4_E02,4,15,E02,
11965,HUVEC-05,HUVEC-05_4_E03,4,420,E03,
11966,HUVEC-05,HUVEC-05_4_E04,4,403,E04,
11967,HUVEC-05,HUVEC-05_4_E05,4,641,E05,
11968,HUVEC-05,HUVEC-05_4_E06,4,832,E06,
11969,HUVEC-05,HUVEC-05_4_E07,4,1050,E07,
11970,HUVEC-05,HUVEC-05_4_E08,4,273,E08,
11971,HUVEC-05,HUVEC-05_4_E09,4,619,E09,
11972,HUVEC-05,HUVEC-05_4_E10,4,728,E10,
11973,HUVEC-05,HUVEC-05_4_E11,4,980,E11,
11974,HUVEC-05,HUVEC-05_4_E12,4,833,E12,
11975,HUVEC-05,HUVEC-05_4_E13,4,297,E13,
11976,HUVEC-05,HUVEC-05_4_E14,4,82,E14,
11977,HUVEC-05,HUVEC-05_4_E15,4,354,E15,
11978,HUVEC-05,HUVEC-05_4_E16,4,609,E16,
11979,HUVEC-05,HUVEC-05_4_E17,4,792,E17,
11980,HUVEC-05,HUVEC-05_4_E18,4,36,E18,
11981,HUVEC-05,HUVEC-05_4_E19,4,822,E19,
11982,HUVEC-05,HUVEC-05_4_E20,4,441,E20,
11983,HUVEC-05,HUVEC-05_4_E21,4,803,E21,
11984,HUVEC-05,HUVEC-05_4_E22,4,31,E22,
11985,HUVEC-05,HUVEC-05_4_E23,4,631,E23,
11986,HUVEC-05,HUVEC-05_4_F02,4,298,F02,
11987,HUVEC-05,HUVEC-05_4_F04,4,220,F04,
11988,HUVEC-05,HUVEC-05_4_F05,4,930,F05,
11989,HUVEC-05,HUVEC-05_4_F06,4,880,F06,
11990,HUVEC-05,HUVEC-05_4_F08,4,1022,F08,
11991,HUVEC-05,HUVEC-05_4_F09,4,711,F09,
11992,HUVEC-05,HUVEC-05_4_F10,4,778,F10,
11993,HUVEC-05,HUVEC-05_4_F12,4,17,F12,
11994,HUVEC-05,HUVEC-05_4_F13,4,231,F13,
11995,HUVEC-05,HUVEC-05_4_F14,4,270,F14,
11996,HUVEC-05,HUVEC-05_4_F16,4,204,F16,
11997,HUVEC-05,HUVEC-05_4_F17,4,1094,F17,
11998,HUVEC-05,HUVEC-05_4_F18,4,280,F18,
11999,HUVEC-05,HUVEC-05_4_F20,4,1097,F20,
12000,HUVEC-05,HUVEC-05_4_F21,4,1095,F21,
12001,HUVEC-05,HUVEC-05_4_F23,4,638,F23,
12002,HUVEC-05,HUVEC-05_4_G02,4,1082,G02,
12003,HUVEC-05,HUVEC-05_4_G03,4,1075,G03,
12004,HUVEC-05,HUVEC-05_4_G04,4,58,G04,
12005,HUVEC-05,HUVEC-05_4_G05,4,602,G05,
12006,HUVEC-05,HUVEC-05_4_G06,4,635,G06,
12007,HUVEC-05,HUVEC-05_4_G07,4,836,G07,
12008,HUVEC-05,HUVEC-05_4_G08,4,1081,G08,
12009,HUVEC-05,HUVEC-05_4_G09,4,696,G09,
12010,HUVEC-05,HUVEC-05_4_G10,4,493,G10,
12011,HUVEC-05,HUVEC-05_4_G11,4,1054,G11,
12012,HUVEC-05,HUVEC-05_4_G12,4,0,G12,
12013,HUVEC-05,HUVEC-05_4_G13,4,985,G13,
12014,HUVEC-05,HUVEC-05_4_G14,4,292,G14,
12015,HUVEC-05,HUVEC-05_4_G15,4,591,G15,
12016,HUVEC-05,HUVEC-05_4_G16,4,712,G16,
12017,HUVEC-05,HUVEC-05_4_G17,4,235,G17,
12018,HUVEC-05,HUVEC-05_4_G18,4,925,G18,
12019,HUVEC-05,HUVEC-05_4_G19,4,370,G19,
12020,HUVEC-05,HUVEC-05_4_G20,4,50,G20,
12021,HUVEC-05,HUVEC-05_4_G21,4,128,G21,
12022,HUVEC-05,HUVEC-05_4_G22,4,367,G22,
12023,HUVEC-05,HUVEC-05_4_G23,4,260,G23,
12024,HUVEC-05,HUVEC-05_4_H02,4,1048,H02,
12025,HUVEC-05,HUVEC-05_4_H04,4,854,H04,
12026,HUVEC-05,HUVEC-05_4_H05,4,106,H05,
12027,HUVEC-05,HUVEC-05_4_H06,4,187,H06,
12028,HUVEC-05,HUVEC-05_4_H08,4,756,H08,
12029,HUVEC-05,HUVEC-05_4_H09,4,343,H09,
12030,HUVEC-05,HUVEC-05_4_H10,4,176,H10,
12031,HUVEC-05,HUVEC-05_4_H12,4,899,H12,
12032,HUVEC-05,HUVEC-05_4_H13,4,37,H13,
12033,HUVEC-05,HUVEC-05_4_H14,4,97,H14,
12034,HUVEC-05,HUVEC-05_4_H16,4,587,H16,
12035,HUVEC-05,HUVEC-05_4_H17,4,684,H17,
12036,HUVEC-05,HUVEC-05_4_H18,4,737,H18,
12037,HUVEC-05,HUVEC-05_4_H20,4,693,H20,
12038,HUVEC-05,HUVEC-05_4_H21,4,208,H21,
12039,HUVEC-05,HUVEC-05_4_H23,4,824,H23,
12040,HUVEC-05,HUVEC-05_4_I02,4,794,I02,
12041,HUVEC-05,HUVEC-05_4_I03,4,54,I03,
12042,HUVEC-05,HUVEC-05_4_I04,4,906,I04,
12043,HUVEC-05,HUVEC-05_4_I05,4,243,I05,
12044,HUVEC-05,HUVEC-05_4_I06,4,419,I06,
12045,HUVEC-05,HUVEC-05_4_I07,4,386,I07,
12046,HUVEC-05,HUVEC-05_4_I08,4,668,I08,
12047,HUVEC-05,HUVEC-05_4_I09,4,200,I09,
12048,HUVEC-05,HUVEC-05_4_I10,4,154,I10,
12049,HUVEC-05,HUVEC-05_4_I11,4,103,I11,
12050,HUVEC-05,HUVEC-05_4_I12,4,612,I12,
12051,HUVEC-05,HUVEC-05_4_I13,4,912,I13,
12052,HUVEC-05,HUVEC-05_4_I14,4,1010,I14,
12053,HUVEC-05,HUVEC-05_4_I15,4,931,I15,
12054,HUVEC-05,HUVEC-05_4_I16,4,823,I16,
12055,HUVEC-05,HUVEC-05_4_I17,4,710,I17,
12056,HUVEC-05,HUVEC-05_4_I18,4,872,I18,
12057,HUVEC-05,HUVEC-05_4_I19,4,656,I19,
12058,HUVEC-05,HUVEC-05_4_I20,4,325,I20,
12059,HUVEC-05,HUVEC-05_4_I21,4,540,I21,
12060,HUVEC-05,HUVEC-05_4_I22,4,971,I22,
12061,HUVEC-05,HUVEC-05_4_I23,4,323,I23,
12062,HUVEC-05,HUVEC-05_4_J02,4,426,J02,
12063,HUVEC-05,HUVEC-05_4_J04,4,628,J04,
12064,HUVEC-05,HUVEC-05_4_J05,4,140,J05,
12065,HUVEC-05,HUVEC-05_4_J06,4,993,J06,
12066,HUVEC-05,HUVEC-05_4_J08,4,663,J08,
12067,HUVEC-05,HUVEC-05_4_J09,4,71,J09,
12068,HUVEC-05,HUVEC-05_4_J10,4,294,J10,
12069,HUVEC-05,HUVEC-05_4_J12,4,67,J12,
12070,HUVEC-05,HUVEC-05_4_J13,4,509,J13,
12071,HUVEC-05,HUVEC-05_4_J14,4,12,J14,
12072,HUVEC-05,HUVEC-05_4_J16,4,526,J16,
12073,HUVEC-05,HUVEC-05_4_J17,4,251,J17,
12074,HUVEC-05,HUVEC-05_4_J18,4,85,J18,
12075,HUVEC-05,HUVEC-05_4_J20,4,574,J20,
12076,HUVEC-05,HUVEC-05_4_J21,4,954,J21,
12077,HUVEC-05,HUVEC-05_4_J23,4,1072,J23,
12078,HUVEC-05,HUVEC-05_4_K02,4,137,K02,
12079,HUVEC-05,HUVEC-05_4_K03,4,156,K03,
12080,HUVEC-05,HUVEC-05_4_K04,4,430,K04,
12081,HUVEC-05,HUVEC-05_4_K05,4,110,K05,
12082,HUVEC-05,HUVEC-05_4_K06,4,518,K06,
12083,HUVEC-05,HUVEC-05_4_K07,4,741,K07,
12084,HUVEC-05,HUVEC-05_4_K08,4,488,K08,
12085,HUVEC-05,HUVEC-05_4_K09,4,1103,K09,
12086,HUVEC-05,HUVEC-05_4_K10,4,799,K10,
12087,HUVEC-05,HUVEC-05_4_K11,4,440,K11,
12088,HUVEC-05,HUVEC-05_4_K12,4,227,K12,
12089,HUVEC-05,HUVEC-05_4_K13,4,994,K13,
12090,HUVEC-05,HUVEC-05_4_K14,4,935,K14,
12091,HUVEC-05,HUVEC-05_4_K15,4,213,K15,
12092,HUVEC-05,HUVEC-05_4_K16,4,949,K16,
12093,HUVEC-05,HUVEC-05_4_K17,4,843,K17,
12094,HUVEC-05,HUVEC-05_4_K18,4,321,K18,
12095,HUVEC-05,HUVEC-05_4_K19,4,1021,K19,
12096,HUVEC-05,HUVEC-05_4_K20,4,979,K20,
12097,HUVEC-05,HUVEC-05_4_K21,4,594,K21,
12098,HUVEC-05,HUVEC-05_4_K22,4,892,K22,
12099,HUVEC-05,HUVEC-05_4_K23,4,645,K23,
12100,HUVEC-05,HUVEC-05_4_L02,4,596,L02,
12101,HUVEC-05,HUVEC-05_4_L03,4,18,L03,
12102,HUVEC-05,HUVEC-05_4_L04,4,976,L04,
12103,HUVEC-05,HUVEC-05_4_L05,4,356,L05,
12104,HUVEC-05,HUVEC-05_4_L06,4,997,L06,
12105,HUVEC-05,HUVEC-05_4_L07,4,904,L07,
12106,HUVEC-05,HUVEC-05_4_L08,4,725,L08,
12107,HUVEC-05,HUVEC-05_4_L09,4,885,L09,
12108,HUVEC-05,HUVEC-05_4_L10,4,247,L10,
12109,HUVEC-05,HUVEC-05_4_L11,4,9,L11,
12110,HUVEC-05,HUVEC-05_4_L12,4,878,L12,
12111,HUVEC-05,HUVEC-05_4_L13,4,23,L13,
12112,HUVEC-05,HUVEC-05_4_L14,4,767,L14,
12113,HUVEC-05,HUVEC-05_4_L15,4,1036,L15,
12114,HUVEC-05,HUVEC-05_4_L16,4,964,L16,
12115,HUVEC-05,HUVEC-05_4_L17,4,882,L17,
12116,HUVEC-05,HUVEC-05_4_L18,4,143,L18,
12117,HUVEC-05,HUVEC-05_4_L19,4,455,L19,
12118,HUVEC-05,HUVEC-05_4_L20,4,496,L20,
12119,HUVEC-05,HUVEC-05_4_L21,4,772,L21,
12120,HUVEC-05,HUVEC-05_4_L22,4,835,L22,
12121,HUVEC-05,HUVEC-05_4_L23,4,458,L23,
12122,HUVEC-05,HUVEC-05_4_M02,4,328,M02,
12123,HUVEC-05,HUVEC-05_4_M04,4,150,M04,
12124,HUVEC-05,HUVEC-05_4_M05,4,209,M05,
12125,HUVEC-05,HUVEC-05_4_M06,4,522,M06,
12126,HUVEC-05,HUVEC-05_4_M08,4,240,M08,
12127,HUVEC-05,HUVEC-05_4_M09,4,14,M09,
12128,HUVEC-05,HUVEC-05_4_M10,4,839,M10,
12129,HUVEC-05,HUVEC-05_4_M12,4,104,M12,
12130,HUVEC-05,HUVEC-05_4_M13,4,468,M13,
12131,HUVEC-05,HUVEC-05_4_M14,4,998,M14,
12132,HUVEC-05,HUVEC-05_4_M16,4,13,M16,
12133,HUVEC-05,HUVEC-05_4_M17,4,433,M17,
12134,HUVEC-05,HUVEC-05_4_M18,4,531,M18,
12135,HUVEC-05,HUVEC-05_4_M20,4,201,M20,
12136,HUVEC-05,HUVEC-05_4_M21,4,451,M21,
12137,HUVEC-05,HUVEC-05_4_M23,4,610,M23,
12138,HUVEC-05,HUVEC-05_4_N02,4,498,N02,
12139,HUVEC-05,HUVEC-05_4_N03,4,1061,N03,
12140,HUVEC-05,HUVEC-05_4_N04,4,573,N04,
12141,HUVEC-05,HUVEC-05_4_N05,4,771,N05,
12142,HUVEC-05,HUVEC-05_4_N06,4,45,N06,
12143,HUVEC-05,HUVEC-05_4_N07,4,1001,N07,
12144,HUVEC-05,HUVEC-05_4_N08,4,862,N08,
12145,HUVEC-05,HUVEC-05_4_N09,4,592,N09,
12146,HUVEC-05,HUVEC-05_4_N10,4,427,N10,
12147,HUVEC-05,HUVEC-05_4_N11,4,560,N11,
12148,HUVEC-05,HUVEC-05_4_N12,4,817,N12,
12149,HUVEC-05,HUVEC-05_4_N13,4,589,N13,
12150,HUVEC-05,HUVEC-05_4_N14,4,141,N14,
12151,HUVEC-05,HUVEC-05_4_N15,4,958,N15,
12152,HUVEC-05,HUVEC-05_4_N16,4,202,N16,
12153,HUVEC-05,HUVEC-05_4_N17,4,331,N17,
12154,HUVEC-05,HUVEC-05_4_N18,4,1011,N18,
12155,HUVEC-05,HUVEC-05_4_N19,4,1037,N19,
12156,HUVEC-05,HUVEC-05_4_N20,4,621,N20,
12157,HUVEC-05,HUVEC-05_4_N21,4,519,N21,
12158,HUVEC-05,HUVEC-05_4_N22,4,528,N22,
12159,HUVEC-05,HUVEC-05_4_N23,4,472,N23,
12160,HUVEC-05,HUVEC-05_4_O02,4,1055,O02,
12161,HUVEC-05,HUVEC-05_4_O03,4,680,O03,
12162,HUVEC-05,HUVEC-05_4_O04,4,69,O04,
12163,HUVEC-05,HUVEC-05_4_O05,4,630,O05,
12164,HUVEC-05,HUVEC-05_4_O06,4,418,O06,
12165,HUVEC-05,HUVEC-05_4_O07,4,1045,O07,
12166,HUVEC-05,HUVEC-05_4_O08,4,688,O08,
12167,HUVEC-05,HUVEC-05_4_O09,4,1073,O09,
12168,HUVEC-05,HUVEC-05_4_O10,4,561,O10,
12169,HUVEC-05,HUVEC-05_4_O11,4,814,O11,
12170,HUVEC-05,HUVEC-05_4_O12,4,249,O12,
12171,HUVEC-05,HUVEC-05_4_O13,4,474,O13,
12172,HUVEC-05,HUVEC-05_4_O14,4,316,O14,
12173,HUVEC-05,HUVEC-05_4_O15,4,948,O15,
12174,HUVEC-05,HUVEC-05_4_O16,4,139,O16,
12175,HUVEC-05,HUVEC-05_4_O17,4,1004,O17,
12176,HUVEC-05,HUVEC-05_4_O18,4,230,O18,
12177,HUVEC-05,HUVEC-05_4_O19,4,1026,O19,
12178,HUVEC-05,HUVEC-05_4_O20,4,911,O20,
12179,HUVEC-05,HUVEC-05_4_O21,4,973,O21,
12180,HUVEC-05,HUVEC-05_4_O22,4,1069,O22,
12181,HUVEC-05,HUVEC-05_4_O23,4,1005,O23,
12182,HUVEC-06,HUVEC-06_1_B03,1,91,B03,
12183,HUVEC-06,HUVEC-06_1_B04,1,481,B04,
12184,HUVEC-06,HUVEC-06_1_B05,1,811,B05,
12185,HUVEC-06,HUVEC-06_1_B06,1,557,B06,
12186,HUVEC-06,HUVEC-06_1_B07,1,689,B07,
12187,HUVEC-06,HUVEC-06_1_B08,1,604,B08,
12188,HUVEC-06,HUVEC-06_1_B09,1,385,B09,
12189,HUVEC-06,HUVEC-06_1_B10,1,371,B10,
12190,HUVEC-06,HUVEC-06_1_B11,1,400,B11,
12191,HUVEC-06,HUVEC-06_1_B12,1,745,B12,
12192,HUVEC-06,HUVEC-06_1_B13,1,212,B13,
12193,HUVEC-06,HUVEC-06_1_B14,1,840,B14,
12194,HUVEC-06,HUVEC-06_1_B15,1,983,B15,
12195,HUVEC-06,HUVEC-06_1_B16,1,309,B16,
12196,HUVEC-06,HUVEC-06_1_B17,1,177,B17,
12197,HUVEC-06,HUVEC-06_1_B19,1,1023,B19,
12198,HUVEC-06,HUVEC-06_1_B20,1,984,B20,
12199,HUVEC-06,HUVEC-06_1_B21,1,875,B21,
12200,HUVEC-06,HUVEC-06_1_B22,1,981,B22,
12201,HUVEC-06,HUVEC-06_1_B23,1,607,B23,
12202,HUVEC-06,HUVEC-06_1_C02,1,845,C02,
12203,HUVEC-06,HUVEC-06_1_C04,1,744,C04,
12204,HUVEC-06,HUVEC-06_1_C05,1,611,C05,
12205,HUVEC-06,HUVEC-06_1_C06,1,806,C06,
12206,HUVEC-06,HUVEC-06_1_C08,1,577,C08,
12207,HUVEC-06,HUVEC-06_1_C09,1,10,C09,
12208,HUVEC-06,HUVEC-06_1_C10,1,825,C10,
12209,HUVEC-06,HUVEC-06_1_C12,1,126,C12,
12210,HUVEC-06,HUVEC-06_1_C13,1,89,C13,
12211,HUVEC-06,HUVEC-06_1_C14,1,743,C14,
12212,HUVEC-06,HUVEC-06_1_C16,1,556,C16,
12213,HUVEC-06,HUVEC-06_1_C17,1,5,C17,
12214,HUVEC-06,HUVEC-06_1_C18,1,102,C18,
12215,HUVEC-06,HUVEC-06_1_C20,1,136,C20,
12216,HUVEC-06,HUVEC-06_1_C21,1,715,C21,
12217,HUVEC-06,HUVEC-06_1_C23,1,797,C23,
12218,HUVEC-06,HUVEC-06_1_D02,1,987,D02,
12219,HUVEC-06,HUVEC-06_1_D03,1,543,D03,
12220,HUVEC-06,HUVEC-06_1_D04,1,734,D04,
12221,HUVEC-06,HUVEC-06_1_D05,1,48,D05,
12222,HUVEC-06,HUVEC-06_1_D06,1,1067,D06,
12223,HUVEC-06,HUVEC-06_1_D07,1,360,D07,
12224,HUVEC-06,HUVEC-06_1_D08,1,348,D08,
12225,HUVEC-06,HUVEC-06_1_D09,1,881,D09,
12226,HUVEC-06,HUVEC-06_1_D10,1,500,D10,
12227,HUVEC-06,HUVEC-06_1_D11,1,439,D11,
12228,HUVEC-06,HUVEC-06_1_D12,1,945,D12,
12229,HUVEC-06,HUVEC-06_1_D13,1,155,D13,
12230,HUVEC-06,HUVEC-06_1_D14,1,1104,D14,
12231,HUVEC-06,HUVEC-06_1_D15,1,1101,D15,
12232,HUVEC-06,HUVEC-06_1_D16,1,296,D16,
12233,HUVEC-06,HUVEC-06_1_D17,1,620,D17,
12234,HUVEC-06,HUVEC-06_1_D18,1,700,D18,
12235,HUVEC-06,HUVEC-06_1_D19,1,486,D19,
12236,HUVEC-06,HUVEC-06_1_D20,1,56,D20,
12237,HUVEC-06,HUVEC-06_1_D21,1,290,D21,
12238,HUVEC-06,HUVEC-06_1_D22,1,506,D22,
12239,HUVEC-06,HUVEC-06_1_D23,1,436,D23,
12240,HUVEC-06,HUVEC-06_1_E02,1,921,E02,
12241,HUVEC-06,HUVEC-06_1_E03,1,482,E03,
12242,HUVEC-06,HUVEC-06_1_E04,1,950,E04,
12243,HUVEC-06,HUVEC-06_1_E05,1,417,E05,
12244,HUVEC-06,HUVEC-06_1_E06,1,900,E06,
12245,HUVEC-06,HUVEC-06_1_E07,1,1100,E07,
12246,HUVEC-06,HUVEC-06_1_E08,1,372,E08,
12247,HUVEC-06,HUVEC-06_1_E09,1,287,E09,
12248,HUVEC-06,HUVEC-06_1_E10,1,537,E10,
12249,HUVEC-06,HUVEC-06_1_E11,1,293,E11,
12250,HUVEC-06,HUVEC-06_1_E12,1,33,E12,
12251,HUVEC-06,HUVEC-06_1_E13,1,670,E13,
12252,HUVEC-06,HUVEC-06_1_E14,1,88,E14,
12253,HUVEC-06,HUVEC-06_1_E15,1,653,E15,
12254,HUVEC-06,HUVEC-06_1_E16,1,1096,E16,
12255,HUVEC-06,HUVEC-06_1_E17,1,1084,E17,
12256,HUVEC-06,HUVEC-06_1_E18,1,986,E18,
12257,HUVEC-06,HUVEC-06_1_E19,1,532,E19,
12258,HUVEC-06,HUVEC-06_1_E20,1,302,E20,
12259,HUVEC-06,HUVEC-06_1_E21,1,256,E21,
12260,HUVEC-06,HUVEC-06_1_E22,1,598,E22,
12261,HUVEC-06,HUVEC-06_1_E23,1,340,E23,
12262,HUVEC-06,HUVEC-06_1_F02,1,626,F02,
12263,HUVEC-06,HUVEC-06_1_F04,1,268,F04,
12264,HUVEC-06,HUVEC-06_1_F05,1,162,F05,
12265,HUVEC-06,HUVEC-06_1_F06,1,559,F06,
12266,HUVEC-06,HUVEC-06_1_F08,1,1042,F08,
12267,HUVEC-06,HUVEC-06_1_F09,1,450,F09,
12268,HUVEC-06,HUVEC-06_1_F10,1,295,F10,
12269,HUVEC-06,HUVEC-06_1_F12,1,415,F12,
12270,HUVEC-06,HUVEC-06_1_F13,1,1027,F13,
12271,HUVEC-06,HUVEC-06_1_F14,1,760,F14,
12272,HUVEC-06,HUVEC-06_1_F16,1,352,F16,
12273,HUVEC-06,HUVEC-06_1_F17,1,791,F17,
12274,HUVEC-06,HUVEC-06_1_F18,1,974,F18,
12275,HUVEC-06,HUVEC-06_1_F20,1,222,F20,
12276,HUVEC-06,HUVEC-06_1_F21,1,431,F21,
12277,HUVEC-06,HUVEC-06_1_F23,1,242,F23,
12278,HUVEC-06,HUVEC-06_1_G02,1,1076,G02,
12279,HUVEC-06,HUVEC-06_1_G03,1,398,G03,
12280,HUVEC-06,HUVEC-06_1_G04,1,192,G04,
12281,HUVEC-06,HUVEC-06_1_G05,1,324,G05,
12282,HUVEC-06,HUVEC-06_1_G06,1,459,G06,
12283,HUVEC-06,HUVEC-06_1_G07,1,277,G07,
12284,HUVEC-06,HUVEC-06_1_G08,1,397,G08,
12285,HUVEC-06,HUVEC-06_1_G09,1,1102,G09,
12286,HUVEC-06,HUVEC-06_1_G10,1,391,G10,
12287,HUVEC-06,HUVEC-06_1_G11,1,750,G11,
12288,HUVEC-06,HUVEC-06_1_G12,1,704,G12,
12289,HUVEC-06,HUVEC-06_1_G13,1,907,G13,
12290,HUVEC-06,HUVEC-06_1_G14,1,399,G14,
12291,HUVEC-06,HUVEC-06_1_G15,1,3,G15,
12292,HUVEC-06,HUVEC-06_1_G16,1,8,G16,
12293,HUVEC-06,HUVEC-06_1_G17,1,567,G17,
12294,HUVEC-06,HUVEC-06_1_G18,1,94,G18,
12295,HUVEC-06,HUVEC-06_1_G19,1,221,G19,
12296,HUVEC-06,HUVEC-06_1_G20,1,147,G20,
12297,HUVEC-06,HUVEC-06_1_G21,1,1008,G21,
12298,HUVEC-06,HUVEC-06_1_G22,1,549,G22,
12299,HUVEC-06,HUVEC-06_1_G23,1,339,G23,
12300,HUVEC-06,HUVEC-06_1_H02,1,158,H02,
12301,HUVEC-06,HUVEC-06_1_H04,1,379,H04,
12302,HUVEC-06,HUVEC-06_1_H05,1,982,H05,
12303,HUVEC-06,HUVEC-06_1_H06,1,798,H06,
12304,HUVEC-06,HUVEC-06_1_H08,1,508,H08,
12305,HUVEC-06,HUVEC-06_1_H09,1,828,H09,
12306,HUVEC-06,HUVEC-06_1_H10,1,605,H10,
12307,HUVEC-06,HUVEC-06_1_H12,1,588,H12,
12308,HUVEC-06,HUVEC-06_1_H13,1,959,H13,
12309,HUVEC-06,HUVEC-06_1_H14,1,786,H14,
12310,HUVEC-06,HUVEC-06_1_H16,1,109,H16,
12311,HUVEC-06,HUVEC-06_1_H17,1,673,H17,
12312,HUVEC-06,HUVEC-06_1_H18,1,341,H18,
12313,HUVEC-06,HUVEC-06_1_H20,1,413,H20,
12314,HUVEC-06,HUVEC-06_1_H21,1,373,H21,
12315,HUVEC-06,HUVEC-06_1_H23,1,308,H23,
12316,HUVEC-06,HUVEC-06_1_I02,1,618,I02,
12317,HUVEC-06,HUVEC-06_1_I03,1,113,I03,
12318,HUVEC-06,HUVEC-06_1_I04,1,972,I04,
12319,HUVEC-06,HUVEC-06_1_I05,1,581,I05,
12320,HUVEC-06,HUVEC-06_1_I06,1,124,I06,
12321,HUVEC-06,HUVEC-06_1_I07,1,366,I07,
12322,HUVEC-06,HUVEC-06_1_I08,1,552,I08,
12323,HUVEC-06,HUVEC-06_1_I09,1,770,I09,
12324,HUVEC-06,HUVEC-06_1_I10,1,877,I10,
12325,HUVEC-06,HUVEC-06_1_I11,1,810,I11,
12326,HUVEC-06,HUVEC-06_1_I12,1,847,I12,
12327,HUVEC-06,HUVEC-06_1_I13,1,172,I13,
12328,HUVEC-06,HUVEC-06_1_I14,1,74,I14,
12329,HUVEC-06,HUVEC-06_1_I15,1,274,I15,
12330,HUVEC-06,HUVEC-06_1_I16,1,1039,I16,
12331,HUVEC-06,HUVEC-06_1_I17,1,497,I17,
12332,HUVEC-06,HUVEC-06_1_I18,1,883,I18,
12333,HUVEC-06,HUVEC-06_1_I19,1,622,I19,
12334,HUVEC-06,HUVEC-06_1_I20,1,891,I20,
12335,HUVEC-06,HUVEC-06_1_I21,1,266,I21,
12336,HUVEC-06,HUVEC-06_1_I22,1,514,I22,
12337,HUVEC-06,HUVEC-06_1_I23,1,26,I23,
12338,HUVEC-06,HUVEC-06_1_J02,1,695,J02,
12339,HUVEC-06,HUVEC-06_1_J04,1,555,J04,
12340,HUVEC-06,HUVEC-06_1_J05,1,681,J05,
12341,HUVEC-06,HUVEC-06_1_J06,1,1065,J06,
12342,HUVEC-06,HUVEC-06_1_J08,1,224,J08,
12343,HUVEC-06,HUVEC-06_1_J09,1,657,J09,
12344,HUVEC-06,HUVEC-06_1_J10,1,460,J10,
12345,HUVEC-06,HUVEC-06_1_J12,1,692,J12,
12346,HUVEC-06,HUVEC-06_1_J13,1,1006,J13,
12347,HUVEC-06,HUVEC-06_1_J14,1,505,J14,
12348,HUVEC-06,HUVEC-06_1_J16,1,978,J16,
12349,HUVEC-06,HUVEC-06_1_J17,1,565,J17,
12350,HUVEC-06,HUVEC-06_1_J18,1,471,J18,
12351,HUVEC-06,HUVEC-06_1_J20,1,889,J20,
12352,HUVEC-06,HUVEC-06_1_J21,1,676,J21,
12353,HUVEC-06,HUVEC-06_1_J23,1,705,J23,
12354,HUVEC-06,HUVEC-06_1_K02,1,253,K02,
12355,HUVEC-06,HUVEC-06_1_K03,1,258,K03,
12356,HUVEC-06,HUVEC-06_1_K04,1,456,K04,
12357,HUVEC-06,HUVEC-06_1_K05,1,40,K05,
12358,HUVEC-06,HUVEC-06_1_K06,1,55,K06,
12359,HUVEC-06,HUVEC-06_1_K07,1,938,K07,
12360,HUVEC-06,HUVEC-06_1_K08,1,660,K08,
12361,HUVEC-06,HUVEC-06_1_K09,1,355,K09,
12362,HUVEC-06,HUVEC-06_1_K10,1,239,K10,
12363,HUVEC-06,HUVEC-06_1_K11,1,144,K11,
12364,HUVEC-06,HUVEC-06_1_K12,1,272,K12,
12365,HUVEC-06,HUVEC-06_1_K13,1,211,K13,
12366,HUVEC-06,HUVEC-06_1_K14,1,838,K14,
12367,HUVEC-06,HUVEC-06_1_K15,1,133,K15,
12368,HUVEC-06,HUVEC-06_1_K16,1,703,K16,
12369,HUVEC-06,HUVEC-06_1_K17,1,1062,K17,
12370,HUVEC-06,HUVEC-06_1_K18,1,392,K18,
12371,HUVEC-06,HUVEC-06_1_K19,1,188,K19,
12372,HUVEC-06,HUVEC-06_1_K20,1,870,K20,
12373,HUVEC-06,HUVEC-06_1_K21,1,647,K21,
12374,HUVEC-06,HUVEC-06_1_K22,1,762,K22,
12375,HUVEC-06,HUVEC-06_1_K23,1,699,K23,
12376,HUVEC-06,HUVEC-06_1_L02,1,478,L02,
12377,HUVEC-06,HUVEC-06_1_L03,1,831,L03,
12378,HUVEC-06,HUVEC-06_1_L04,1,547,L04,
12379,HUVEC-06,HUVEC-06_1_L05,1,687,L05,
12380,HUVEC-06,HUVEC-06_1_L06,1,960,L06,
12381,HUVEC-06,HUVEC-06_1_L07,1,112,L07,
12382,HUVEC-06,HUVEC-06_1_L08,1,105,L08,
12383,HUVEC-06,HUVEC-06_1_L09,1,361,L09,
